"Series_reference","Period","Data_value","STATUS","UNITS","Subject","Group","Series_title_1","Series_title_2","Series_title_3"
"CPIM.SAP0166","2016.07",11.18,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2016.08",11.38,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2016.09",11.2,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2016.10",11,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2016.11",11.47,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2016.12",11.56,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.01",11.13,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.02",10.92,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.03",11.2,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.04",11.3,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.05",10.87,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.06",11.28,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.07",11.1,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.08",11.05,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.09",11.32,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.10",10.77,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.11",11.1,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2017.12",11.53,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.01",11.39,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.02",11.49,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.03",11.43,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.04",11.18,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.05",11.17,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.06",10.94,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.07",11.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.08",10.82,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.09",10.43,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.10",10.91,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.11",11.37,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2018.12",11.15,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
"CPIM.SAP0166","2019.01",11.62,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Chicken, cooked, whole, No. 15 - Cheapest Available",NA,NA
